Country,Continent,Latitude,Longitude,Specimen,Species,Affinity,Group,Category,Diameter,Stage,Age (Ma),Max (Ma),Min (Ma),Geology,Location,Region,Preservation,Author,Year,DOI
Mexico,North America,30,-115.7,NA,Rosarioxylon bajacaliforniensis,Lauraceae,Dicot,Angiosperm,1.5,Ma,-66.1,-66.7,-65.5,Rosario,Baja California,Laramidia,Permineralized,Cevallo-Ferriz et al.,2021,10.1016/j.revpalbo.2021.104478
Algeria,Africa,28,6,NA,Euphorbioxylon lefrancii,Euphorbiaceae?,Dicot,Angiosperm,NA,LK,-82.75,-100.5,-65,NA,NW of Fort Flatters,Elsewhere,mineralized,Boureau,1951,
Sudan,Africa,14,29,NA,Cassinium dongolense,undetermined,Dicot,Angiosperm,0.15,Ca-Ma,-72.1,-83.6,-66,Wadi Howar,Sudan,Elsewhere,mineralized,Giraud and Lejal-Nicol,1989,
Sudan,Africa,16,33,NA,Sladenioxylon sp.,Theaceae?,Dicot,Angiosperm,NA,Al-Ce,-100.5,-113,-93.9,Wadi Milk and Omdurma,Wadi Awatib north of Khartoum,Elsewhere,mineralized,Giraud et al.,1992,
Egypt,Africa,27,28,NA,Ficoxylon sp.,Moraceae,Dicot,Angiosperm,NA,Ca,-77.85,-83.6,-72.1,Hefhuf Formation,Farafra Oasis,Elsewhere,mineralized,Kamal,2003,
Egypt,Africa,27,28,NA,Celastrinoxylon sp.,Celastraceae,Dicot,Angiosperm,NA,Ca,-77.85,-83.6,-72.1,Hefhuf Formation,Farafra Depression Farafra Oasis,Elsewhere,mineralized,Kamal,2003,
Chad,Africa,14,18,NA,Colaxylon coppensis,undetermined,Dicot,Angiosperm,NA,LK,-66,-72,-55,Dorotea Formation,Kirdimi Oasis,Elsewhere,mineralized,Koeniguer,1973,
Chad,Africa,14,18,NA,Afzelioxylon furonis,undetermined,Dicot,Angiosperm,NA,LK,-66,-72,-55,Dorotea Formation,Kirdimi Oasis,Elsewhere,mineralized,Koeniguer,1973,
Chad,Africa,14,18,NA,Myrtoxylon? kirdimiense,Myrtaceae?,Dicot,Angiosperm,NA,LK,-66,-72,-55,Dorotea Formation,Kirdimi Oasis,Elsewhere,mineralized,Koeniguer,1973,
Egypt,Africa,24,24,NA,Proteoxylon chargeense,Proteaceae,Dicot,Angiosperm,NA,LK,-84.95,-93.9,-66,NA,Libya Egypt border,Elsewhere,,Krausel,1939,
Egypt,Africa,28,29,NA,Celastrinoxylon sp.,Celastraceae,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,NA,Elsewhere,,Krausel,1939,
Egypt,Africa,28,29,NA,Celastrinoxylon celastroides,Celastraceae,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,NA,Elsewhere,,Krausel,1939,
Egypt,Africa,26,29,NA,Ternstroemioxylon dachenlense,Temstroemiaceae,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,Dalka Oasis,Elsewhere,,Krausel,1939,
Egypt,Africa,27,28,NA,Ebenoxylon ebenoides,Ebenaceae,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,NA,Elsewhere,,Krausel,1931,
Libya,Africa,27,17,NA,Terminalioxylon intermedium,Combretaceae,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,NA,Elsewhere,,Krausel,1939,
Libya,Africa,27,17,NA,Hibiscoxylon niloticum,Malvaceae,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,NA,Elsewhere,,Krausel,1939,
Libya,Africa,27,17,NA,Ficoxylon sp.,Moraceae,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,NA,Elsewhere,,Krausel,1939,
Libya,Africa,27,17,NA,Ficoxylon cretaceum,Moraceae,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,NA,Elsewhere,,Krausel,1939,
Libya,Africa,27,17,NA,Evodioxylon intermedium,Rutaceae,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,NA,Elsewhere,,Krausel,1939,
Libya,Africa,27,17,NA,Ternstroemioxylon dachenlense,Temstroemiaceae,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,NA,Elsewhere,,Krausel,1939,
Antarctica,Antarctica,-62,-58,NA,Nothofagoxylon sp.,Nothofagaceae,Dicot,Angiosperm,0.05,Ca-Ma,-72.1,83.6,66,Zamek,King George Island,Elsewhere,mineralized,Dutra & Batten,2000,
Antarctica,Antarctica,-62,-58,NA,Undetermined wood,undetermined,Dicot,Angiosperm,0.05,Ca-Ma,-72.1,83.6,66,Half Three Point ,King George Island,Elsewhere,mineralized,Dutra & Batten,2000,
Antarctica,Antarctica,-64,-57,NA,Undetermined wood,undetermined,Dicot,Angiosperm,0.1,Ca,-78,NA,NA,Snow Hill Island,"The Naze, James Ross Island",Elsewhere,,Francis & Poole,2002,10.1016/S0031-0182(01)00452-7
Antarctica,Antarctica,-63,-57,NA,Undetermined wood,Undetermined,Dicot,Angiosperm,0.1,Ma,-66,NA,NA,Snow Hill Island,Vega Island,Elsewhere,mineralized,Francis & Poole,2002,10.1016/S0031-0182(01)00452-7
Antarctica,Antarctica,-64,-56,NA,Undetermined wood,Undetermined,Dicot,Angiosperm,0.1,Ma,-66,NA,NA,Lopez de Bertodano,Seymour Island,Elsewhere,mineralized,Francis & Poole,2002,10.1016/S0031-0182(01)00452-7
Antarctica,Antarctica,-64,-56,NA,Nothofagoxylon scalariforme,Fagales,Dicot,Angiosperm,NA,Ma,-66,NA,NA,Lopez de Bertodano,Seymour Island,Elsewhere,mineralized,Gothan,1908,
Antarctica,Antarctica,-64,-56,NA,Laurinoxylon sp.,Lauraceae,Dicot,Angiosperm,NA,Ma,-66,NA,NA,Lopez de Bertodano,Seymour Island,Elsewhere,mineralized,Gothan,1908,
Antarctica,Antarctica,-64,-56,NA,Laurinoxylon uniseriatum,Lauraceae,Dicot,Angiosperm,NA,Ma,-66,NA,NA,Lopez de Bertodano,Seymour Island,Elsewhere,mineralized,Gothan,1908,
Antarctica,Antarctica,-64,-56,NA,Sassafrasoxylon sp.,Lauraceaae,Dicot,Angiosperm,NA,Sa-Ca,-84,NA,NA,James Ross Basin,James Ross Basin,Elsewhere,,Poole,2000,
Antarctica,Antarctica,-64,-56,NA,Nothofagoxylon scalariforme,Nothofagaceae,Dicot,Angiosperm,0.1,Ca-Ma,-72,NA,NA,Lopez de Bertodano,The Naze James Ross Island,Elsewhere,mineralized,Poole,2002,10.1071/SB01014
Antarctica,Antarctica,-64,-58,NA,Nothofagoxylon scalariforme,Nothofagaceae,Dicot,Angiosperm,0.05,Ma,-69,-72,-66,Lopez de Bertodano,James Ross Island,Elsewhere,mineralized,Poole,2002,10.1071/SB01014
Antarctica,Antarctica,-63,-57,NA,Nothofagoxylon scalariforme,Nothofagaceae,Dicot,Angiosperm,0.08,Ma,-69,-72,-66,Lopez de Bertodano,Vega Island,Elsewhere,mineralized,Poole,2002,10.1071/SB01014
Antarctica,Antarctica,-62,-58,NA,Nothofagoxylon scalariforme,Nothofagaceae,Dicot,Angiosperm,0.1,Ma,-69,-72,-66,Lopez de Bertodano,Seymore Island,Elsewhere,mineralized,Poole,2002,10.1071/SB01014
Antarctica,Antarctica,-63,-60,NA,Antarctoxylon livingstonensis ,undetermined,Dicot,Angiosperm,0.44,Ce-Tu,-86,NA,NA,Williams Point Beds,Dragon Cove Williams Point Livingston Island,Elsewhere,,Poole & Cantrill,2001,10.1111/1475-4983.00216
Antarctica,Antarctica,-63,-60,NA,Weinmannioxylon ackamoides,Cunoniaceae,Dicot,Angiosperm,0.1,Ce-Tu,-86,NA,NA,Williams Point Beds,Dragon Cove Williams Point Livingston Island,Elsewhere,,Poole & Cantrill,2001,10.1111/1475-4983.00216
Antarctica,Antarctica,-63,-60,NA,Hedycaryoxylon tambourissoides,Monimiaceae,Dicot,Angiosperm,0.1,Ce-Tu,-86,NA,NA,Williams Point Beds,Dragon Cove Williams Point Livingston Island,Elsewhere,,Poole & Cantrill,2001,10.1111/1475-4983.00216
Antarctica,Antarctica,-62,-60,NA,Weinmannioxylon nordenskjoeldii,Cunoniaceae,Dicot,Angiosperm,0.2,Co-Sa,-90,NA,NA,Santa Marta?,James Ross Island?,Elsewhere,mineralized,Poole & Francis,2000,
Antarctica,Antarctica,-63,-57,NA,Winteroxylon jamesrossi,Winteraceae,Dicot,Angiosperm,0.1,Sa-Ca,-84,NA,NA,Santa Marta,James Ross Island,Elsewhere,,Poole & Francis,2000,
Antarctica,Antarctica,-63,-57,NA,Laurelites jamesrossii,Atherospermataceae,Dicot,Angiosperm,NA,Ca,-77,NA,NA,Santa Marta,"northwestern side of Stickle Ridge, James Ross Island",Elsewhere,mineralized,Poole & Francis,2000,
Antarctica,Antarctica,-63,-57,NA,Hedycaryoxylon tambourissoides,Monimiaceae,Dicot,Angiosperm,NA,Ca,-77,NA,NA,Santa Marta,eastern side of Lachman Crags between Cape Lachman and Andressen,Elsewhere,mineralized,Poole & Gottwald,2001,10.1071/SB00022
Antarctica,Antarctica,-62,-60,NA,Weinmannioxylon nordenskjoeldii,Cunoniaceae,Dicot,Angiosperm,0.07,Ce-Ca,-86,NA,NA,Williams Point Beds,Williams Point Livingston Island,Elsewhere,silicified,Poole et al.,2000,
Antarctica,Antarctica,-63,-57,NA,Illioxylon antarcticum,Illiciaceae,Dicot,Angiosperm,NA,Co-Sa,-86,NA,NA,Santa Marta,Lachman Crags James Ross Island,Elsewhere,,Poole et al.,2000,
Antarctica,Antarctica,-63,-57,NA,Atherospermoxylon sp.,Atherospermataceae,Dicot,Angiosperm,NA,Sa-Ca,-84,NA,NA,NA,James Ross Island,Elsewhere,,Poole et al.,2000,
Antarctica,Antarctica,-62,-58,NA,Myrceugenelloxylon antarcticus,Myrtaceae,Dicot,Angiosperm,0.07,Ma,-66,NA,NA,Lopez de Bertodano ,Seymour Island,Elsewhere,mineralized,Poole et al.,2003,
Antarctica,Antarctica,-63,-57,NA,Atherospermoxylon sp.,Atherospermataceae,Dicot,Angiosperm,NA,Ma,-66,NA,NA,NA,Vega Island and Seymour Island,Elsewhere,mineralized,Poole et al.,2000,
Antarctica,Antarctica,-63,-57,NA,Illioxylon tenuiradiatum,Illiciaceae,Dicot,Angiosperm,NA,Ma,-66,NA,NA,Snow Hill Island ,"Cape Lamb, Vega Island",Elsewhere,mineralized,Poole et al.,2000,
Antarctica,Antarctica,-64,-56,NA,Sassafrasoxylon gottwaldii,Lauraceaae,Dicot,Angiosperm,NA,Ma,-66,NA,NA,Lopez de Bertodano ,Seymour Island,Elsewhere,mineralized,Poole et al.,2000,
Antarctica,Antarctica,-64,-58,NA,Antarctoxylon mixai,unknown,Dicot,Angiosperm,0.05,Co,-86,NA,NA,Hidden Lake,James Ross Island,Elsewhere,silicified,Sakala & Vodrazka,2014,10.1017/S095410201300076X 
Antarctica,Antarctica,-62,-60,NA,Dicotyloxylon sp. 1,undetermined,Dicot,Angiosperm,0.1,Ce-Ca,-86,NA,NA,NA,Williams Point Livingston Island,Elsewhere,mineralized,Torres & Lemoigne,1989,
Antarctica,Antarctica,-62,-60,NA,Dicotyloxylon sp. 2,undetermined,Dicot,Angiosperm,0.1,Ce-Ca,-86,NA,NA,NA,Williams Point Livingston Island,Elsewhere,mineralized,Torres & Lemoigne,1989,
Antarctica,Antarctica,-62,-60,NA,Dicotyloxylon sp. 3,undetermined,Dicot,Angiosperm,0.1,Ce-Ca,-86,NA,NA,NA,Williams Point Livingston Island,Elsewhere,mineralized,Torres & Lemoigne,1989,
Antarctica,Antarctica,-62,-60,NA,Dicotyloxylon sp. 4,undetermined,Dicot,Angiosperm,0.1,Ce-Ca,-86,NA,NA,NA,Williams Point Livingston Island,Elsewhere,mineralized,Torres & Lemoigne,1989,
Japan,Asia,43,142,NA,Populocaulis jezoensis,undetermined,Dicot,Angiosperm,0.01,Ap-Sa,-100,-125,-83.6,Yezo Gp.,Hokkaido,Elsewhere,mineralized,Shimakura,1937,
Japan,Asia,43,142,NA,Aptiana sp.,undetermined,Dicot,Angiosperm,0.025,Ap-Sa,-100,-125,-83.6,Yezo Gp.,Hokkaido,Elsewhere,mineralized,Shimakura,1937,
Japan,Asia,43,142,NA,Casuaroxylon japonicum,undetermined,Dicot,Angiosperm,0.08,Ap-Sa,-100,-125,-83.6,Yezo Gp.,Hokkaido,Elsewhere,mineralized,Shimakura,1937,
Japan,Asia,37,140,NA,Undetermined wood,undetermined,Dicot,Angiosperm,0.1,Tu-Ma,-84.95,-93.9,-66,Urakawa Series,Dogihara Ohisamura Hutabagun Hukusimaken,Elsewhere,,Shimakura,1937,
Japan,Asia,43,141,NA,Casuaroxylon japonicum,undetermined,Dicot,Angiosperm,0.08,Tu-Ma,-84.95,-93.9,-66,NA,Hokkaido Kikumenzawa Mikasayamamura Soratigun,Elsewhere,,Shimakura,1937,
Japan,Asia,43,141,NA,Aptiana sp.,undetermined,Dicot,Angiosperm,0.025,Tu-Ma,-84.95,-93.9,-66,NA,Hokkaido Kikumenzawa Mikasayamamura Soratigun,Elsewhere,,Shimakura,1937,
Japan,Asia,43,141,NA,Undetermined wood,undetermined,Dicot,Angiosperm,0.015,Tu-Ma,-84.95,-93.9,-66,NA,Hokkaido Sounbetugawa a tributary of Tokomurogawa Urahoromu,Elsewhere,,Shimakura,1937,
Japan,Asia,47,142,NA,Aptiana sp.,undetermined,Dicot,Angiosperm,NA,Tu-Ma,-84.95,-93.9,-66,NA,South Saghalien Okukawakami Toyokita-mura Toyohar-gun Karahu,Elsewhere,,Shimakura,1937,
Japan,Asia,44,142,NA,Dryoxylon yezoense,undetermined,Dicot,Angiosperm,0.01,Tu-Ma,-84.95,-93.9,-66,NA,Hokkaido The Yubarigawa Oyubari Yubarigun,Elsewhere,,Shimakura,1937,
Japan,Asia,47,142,NA,Undetermined wood,undetermined,Dicot,Angiosperm,0.8,Tu-Ma,-84.95,-93.9,-66,Urakawa Series,South Saghalien Santangawa a tributary of the Naibutigawa Miho,Elsewhere,,Shimakura,1937,
Japan,Asia,36,142,NA,Quercus cretaceoxylon ,Fagaceae,Dicot,Angiosperm,NA,Ca-Ma,-72.1,-83.6,-66,NA,Japan,Elsewhere,mineralized,Suzuki & Ohba,1991,
Japan,Asia,44,142,NA,Icacinoxylon kokubunii,Icacinaceae?,Dicot,Angiosperm,0.1,Al,-104.5,-113,-100.5,Yezo Gp.,Hokkaido Obirashibe River Obiracho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Plataninium jezoensis,Platanaceae?,Dicot,Angiosperm,0.2,Ce-Tu,-93.9,-100.5,-89.8,Yezo Gp.,Hokkaido Kabanosawa Obiracho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Castanoradix cretacea,Fagaceae?,Dicot,Angiosperm,0.025,Tu,-91.85,-93.9,-89.8,Yezo Gp.,Hokkaido Sannosawa 66-rinpan-sawa Obiracho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Castanoradix biseriata,Fagaceae?,Dicot,Angiosperm,0.04,Tu,-91.85,-93.9,-89.8,Yezo Gp.,Hokkaido Sannosawa 66-rinpan-sawa Obiracho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Frutecoxylon yubariense,undetermined,Dicot,Angiosperm,NA,Tu,-91.85,-93.9,-89.8,Takinosawa Fm.,Hokkaido Shirakinsawa Yubari City,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Icacinoxylon kokubunii,Icacinaceae?,Dicot,Angiosperm,0.1,Ce-Sa,-91.85,-100.5,-83.6,Yezo Gp.,Hokkaido Sannosawa 66-rinpan-sawa Obiracho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Icacinoxylon nishidae,Icacinaceae?,Dicot,Angiosperm,0.15,Ce-Sa,-91.85,-100.5,-83.6,Yezo Gp.,Hokkaido Obirashibe River Obiracho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Icacinoxylon kokubunii,Icacinaceae?,Dicot,Angiosperm,0.1,Ce-Sa,-91.85,-100.5,-83.6,Yezo Gp.,Hokkaido Sannosawa 66-rinpan-sawa Obiracho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Ulminium kokubunii,Lauraceaae,Dicot,Angiosperm,0.02,Tu-Sa,-88.05,-93.9,-83.6,Yezo Gp.,Hokkaido Gakkonosawa Obiracho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Magnoliaceoxylon hokkaidoense,Magnoliaceae,Dicot,Angiosperm,0.3,Tu-Sa,-88.05,-93.9,-83.6,Yezo Gp.,Hokkaido Obirashibe River Obira-cho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Paraphyllanthoxylon cenomaniana,Euphorbiaceae? Lauraceae?,Dicot,Angiosperm,0.1,Co,-88.05,-89.8,-86.3,Yezo Gp.,Hokkaido Arakisawa Obiracho Rumoi County Shinonomesawa,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Sabiaceoxylon jezoense,Sabiaceae,Dicot,Angiosperm,0.01,Co,-88.05,-89.8,-86.3,Yezo Gp.,Hokkaido Obirashibe River Obira-cho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Plataninium ogasawarae,Platanaceae?,Dicot,Angiosperm,0.06,Co-Sa,-86.3,-89.8,-83.6,Yezo Gp.,Hokkaido Obirashibe River Obira-cho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Hamamelidoxylon obiraense,Hamamelidaceae,Dicot,Angiosperm,0.1,Co-Sa,-86.3,-89.8,-83.6,Yezo Gp.,Hokkaido Obirashibe River Obira-cho Rumoi County,Elsewhere,mineralized,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Paraphyllanthoxylon obiraense,Euphorbiaceae? Lauraceae?,Dicot,Angiosperm,0.1,Sa,-84.95,-86.3,-83.6,Yezo Gp.,Hokkaido Arakisawa Obiracho Rumoi County Shinonomesawa,Elsewhere,,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Japan,Asia,44,142,NA,Nishidaxylon jezoense,Casuarinaceae?,Dicot,Angiosperm,0.2,Sa,-84.95,-86.3,-83.6,Yezo Gp.,Hokkaido Arakisawa Obiracho Rumoi County Shinonomesawa,Elsewhere,,Takahashi & Suzuki,2003,10.1163/22941932-90001597
Hungary,Europe,47,18,NA,Dicotyledoxylon sp.,undetermined,Dicot,Angiosperm,0.01,Al,-113,-130,-108,Labatlan Sandstone,Labatlan (Budai et al 2015),Elsewhere,charcoal,Barale et al.,2002,
Austria,Europe,48,16,NA,Laurinoxylon sp.,Lauraceaae,Dicot,Angiosperm,NA,Ca-Ma,-72.1,-83.6,-66,,Vienna,Elsewhere,mineralized,Berger,1953,
Czech Republic,Europe,50,14,NA,Paraphyllanthoxylon,Euphorbiaceae? Lauraceae?,Dicot,Angiosperm,0.01,Ce,-97.2,-100.5,-93.9,Peruc Korycany Fm.,Pecinov Quarry,Elsewhere,mineralized,Falcon Lang et al.,2001,10.1017/S0016756801005714
Czech Republic,Europe,50,13,NA,Paraphyllanthoxylon utahense,Euphorbiaceae? Lauraceae?,Dicot,Angiosperm,0.1,Ce,-97.2,-100.5,-93.9,Peruc Korycany Fm.,Pecinov Quarry,Elsewhere,mineralized,Gryc et al.,2009,10.1163/22941932-90000221
Sweeden,Europe,61,13,NA,Icacinoxylon sp.,Icacinaceae?,Dicot,Angiosperm,NA,Sa,-84.95,-86.3,-83.6,NA,Âsen Scania Kristianstad Basin southern Sweden,Elsewhere,,Herendeen,1991,
Belgum,Europe,50,5,NA,Mastixioxylon symplocoides,Symplocaceae?,Dicot,Angiosperm,0.03,Sa,-84.95,-86.3,-83.6,Aachen Fm.,KÂskorb quarry La Calamine,Elsewhere,,Meijer,2000,
Belgum,Europe,50,5,NA,Nyssoxylon sp.,Nyssaceae,Dicot,Angiosperm,0.04,Sa,-84.95,-86.3,-83.6,Aachen Fm.,KÂskorb quarry La Calamine,Elsewhere,,Meijer,2000,
Belgum,Europe,50,5,NA,Plataninium decipiens,Platanaceae?,Dicot,Angiosperm,0.2,Sa,-84.95,-86.3,-83.6,Aachen Fm.,KÂskorb quarry La Calamine,Elsewhere,,Meijer,2000,
Belgum,Europe,50,5,NA,Paraphyllanthoxylon marylandense,Euphorbiaceae? Lauraceae?,Dicot,Angiosperm,0.2,Sa,-84.95,-86.3,-83.6,Aachen Fm.,Rouscheweide quarry Montzen,Elsewhere,,Meijer,2000,
Romania,Europe,44,24,NA,Paraphyllanthoxylon,undetermined,Dicot,Angiosperm,0.12,Ma,-66,-72,-64,NA,Romania,Elsewhere,mineralized,Petrescu et al.,1978,
Czech Republic,Europe,49,13,NA,Bridelioxylon bohemicum,Euphorbiaceae?,Dicot,Angiosperm,NA,Ca-Ma,-72.1,-83.6,-66,NA,Bohemia,Elsewhere,mineralized,Prakash & Brezinova,1969,
England,Europe,50,1,NA,Aptiana radiata,undetermined,Dicot,Angiosperm,0.035,Ap,-119,-125,-113,Lower Greensand,Luccomb Chine Isle of Wight,Elsewhere,mineralized,Stopes,1915,
Germany,Europe,51,10,NA,Hedycaryoxylon subaffine,Monimiaceae,Dicot,Angiosperm,NA,Ca-Ma,-72.1,-83.6,-66,NA,NA,Elsewhere,mineralized,SÃss,1960,
India,India,12,92,NA,Laurinoxylon sp.,Lauraceaae,Dicot,Angiosperm,NA,Ca-Ma,-72.1,-83.6,-66,NA,Andaman Nicobar Islands,Elsewhere,mineralized,Awasthi & Jafar,1990,
India,India,22,80,NA,Gomphandroxylon samnapurensis,Icacinaceae,Dicot,Angiosperm,0.1,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mandla District,Elsewhere,mineralized,Bande & Khatri,1980,
India,India,22,80,NA,Garcinioxylon tertiarum,Guttiferae,Dicot,Angiosperm,0.04,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mandla District Madhya Pradesh,Elsewhere,mineralized,Bande & Khatri,1980,
India,India,22,80,NA,Dracontomeloxylon palaeomangiferum,Anacardiaceae,Dicot,Angiosperm,0.08,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mandla District Madhya Pradesh,Elsewhere,mineralized,Bande & Khatri,1980,
India,India,22,80,NA,Hydnocarpoxylon indicum,Achariaceae,Dicot,Angiosperm,0.09,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mandla District Madhya Pradesh,Elsewhere,mineralized,Bande & Khatri,1980,
India,India,22,80,NA,Barringtonioxylon mandlaensis,Lecythidaceae,Dicot,Angiosperm,1,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mandla District Madhya Pradesh,Elsewhere,mineralized,Bande & Khatri,1980,
India,India,23,78,NA,Boswellioxylon sp.,Burseraceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Madhya Pradesh,Elsewhere,mineralized,Dayal,1965,
India,India,22,80,NA,Walsura deccanensis,Meliaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mandla District Madhya Pradesh,Elsewhere,mineralized,Mehrotra,1989,
India,India,22,78,NA,Syzygioxylon chhindwarense,Myrtaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,"Mohgaon Kalan locality in Chhindwara District, Madliya Pradesh",Elsewhere,mineralized,Nambudiri & Tidwell,1977,
India,India,20,79,NA,Pandanaceoxylon kulkarni,Pandanaceae,Monocot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Nawargaon Wardha District Maharashtra,Elsewhere,mineralized,Patil & Datar,2004,
India,India,23,78,NA,Glochidioxylon sp.,Euphorbiaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Madhya Pradesh,Elsewhere,mineralized,Prakash,1958,
India,India,23,78,NA,Ailanthoxylon indicum,Simaroubaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Madhya Pradesh,Elsewhere,mineralized,Prakash,1958,
India,India,23,78,NA,Euphorbioxylon krauseli,Euphorbiaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Madhya Pradesh,Elsewhere,mineralized,Prakash,1957,
India,India,21,79,NA,Elaeocarpoxylon sp.,Elaeocarpaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Prakash & Dayal,1964,
India,India,21,79,NA,Leeoxylon sp.,Vitaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Prakash & Dayal,1964,
India,India,21,79,NA,Anacardioxylon sp.,Anacardiaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Prakash & Dayal,1964,
India,India,21,79,NA,Barringtonioxylon sp.,Lecythidaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Prakash & Dayal,1964,
India,India,21,79,NA,Grewioxylon sp.,Tiliaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Prakash & Dayal,1964,
India,India,24,81,NA,Gondwanoxylon sp.,undetermined,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,South Rewa,Elsewhere,mineralized,Saksena,1962,
India,India,22,78,NA,Undetermined wood,Sonneraticeae?,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Chhindwara,Elsewhere,mineralized,Shallom,1963,
India,India,21,79,NA,Grewioxylon sp.,Tiliaceae?,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Shallom,1963,
India,India,21,79,NA,Barringtonioxylon mandlaensis,Lecythidaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Shallom,1960,
India,India,21,79,NA,Simarubaceoxylon sp.,Simaroubaceae?,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Shallom,1959,
India,India,21,79,NA,Ailanthoxylon mahurzarii,Simaroubaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Shallom,1959,
